eval_name,Precision,Type,T,Weight type,Architecture,fullname,#Params (B),MoE,CO2 cost (kg),Submission Date,Generation,Base Model
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7,14.766,False,1.94395353096167,2025-02-28,1,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7 (Merge)
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,14.766,False,1.90512273201817,2025-02-28,0,Removed
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8,14.766,False,5.30360483764006,2025-03-09,1,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8 (Merge)
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.5,14.766,False,1.99894002080933,2025-02-28,0,Removed
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.6,14.766,False,1.99123359135356,2025-03-01,0,Removed
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.7,14.766,False,3.56321802116819,2025-03-09,1,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.7 (Merge)
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.8_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.8,14.766,False,1.75970763554808,2025-03-01,1,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.8 (Merge)
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.9,14.766,False,3.46180212515975,2025-03-09,0,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.9
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9,14.766,False,1.98492186112452,2025-03-07,0,Removed
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,14.766,False,2.00471709125658,2025-03-07,0,Removed
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9.1,14.766,False,1.65959458515123,2025-03-10,1,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9.1 (Merge)
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9.2_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9.2,14.766,False,1.68055732914476,2025-03-13,1,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9.2 (Merge)
Lunzima_NQLSG-Qwen2.5-14B-OriginalFusion_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Lunzima/NQLSG-Qwen2.5-14B-OriginalFusion,14.766,False,1.70382521675319,2025-03-01,1,Lunzima/NQLSG-Qwen2.5-14B-OriginalFusion (Merge)
Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Lyte/Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,8,False,1.83147468331613,2024-09-17,0,Removed
Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Lyte/Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,1.236,False,0.900266610573312,2024-09-26,0,Removed
Lyte_Llama-3.2-3B-Overthinker_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Lyte/Llama-3.2-3B-Overthinker,3.213,False,1.46727939478902,2024-10-18,2,meta-llama/Llama-3.2-3B-Instruct
M4-ai_TinyMistral-248M-v3_bfloat16,bfloat16,🟢 pretrained,🟢,Original,MistralForCausalLM,M4-ai/TinyMistral-248M-v3,0.248,False,0.468367222841557,2024-10-18,0,M4-ai/TinyMistral-248M-v3
MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Adapter,?,MEscriva/ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,0.63,False,2.10311246238539,2024-11-19,0,Removed
MLP-KTLim_llama-3-Korean-Bllossom-8B_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MLP-KTLim/llama-3-Korean-Bllossom-8B,8.03,False,1.54944112866969,2024-07-09,1,MLP-KTLim/llama-3-Korean-Bllossom-8B (Merge)
MTSAIR_Cotype-Nano_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MTSAIR/Cotype-Nano,1.544,False,0.986576031111959,2024-12-01,0,MTSAIR/Cotype-Nano
MTSAIR_MultiVerse_70B_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MTSAIR/MultiVerse_70B,72.289,False,27.2036347669727,2024-06-29,0,MTSAIR/MultiVerse_70B
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.1,8.03,False,1.6671382773268,2024-09-17,1,meta-llama/Meta-Llama-3-8B
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.3,8.03,False,1.790840238155,2024-08-06,1,meta-llama/Meta-Llama-3-8B
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Magpie-Align/Llama-3-8B-Magpie-Align-v0.1,8.03,False,0.906848539982643,2024-07-03,2,meta-llama/Meta-Llama-3-8B
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Magpie-Align/Llama-3-8B-Magpie-Align-v0.1,8.03,False,2.77458064634519,2024-07-03,2,meta-llama/Meta-Llama-3-8B
Magpie-Align_Llama-3-8B-Magpie-Align-v0.3_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Magpie-Align/Llama-3-8B-Magpie-Align-v0.3,8.03,False,1.48457925579386,2024-08-06,2,meta-llama/Meta-Llama-3-8B
Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Magpie-Align/Llama-3.1-8B-Magpie-Align-SFT-v0.1,8.03,False,2.749024212958,2024-09-17,1,meta-llama/Meta-Llama-3.1-8B
Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Magpie-Align/Llama-3.1-8B-Magpie-Align-v0.1,8.03,False,1.41608221556541,2024-09-17,2,meta-llama/Meta-Llama-3.1-8B
Magpie-Align_MagpieLM-8B-Chat-v0.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Magpie-Align/MagpieLM-8B-Chat-v0.1,8.03,False,1.47375319370946,2024-09-19,2,meta-llama/Meta-Llama-3.1-8B
Magpie-Align_MagpieLM-8B-SFT-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Magpie-Align/MagpieLM-8B-SFT-v0.1,8.03,False,1.60084219650088,2024-09-19,1,meta-llama/Meta-Llama-3.1-8B
MagusCorp_grpo_lora_enem_llama3_7b_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,MagusCorp/grpo_lora_enem_llama3_7b,8.03,False,0.916609000892426,2025-02-11,3,meta-llama/Meta-Llama-3.1-8B
ManoloPueblo_ContentCuisine_1-7B-slerp_float16,float16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,ManoloPueblo/ContentCuisine_1-7B-slerp,7.242,False,0.999011673173047,2024-11-12,1,ManoloPueblo/ContentCuisine_1-7B-slerp (Merge)
ManoloPueblo_LLM_MERGE_CC2_float16,float16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,ManoloPueblo/LLM_MERGE_CC2,7.242,False,1.14708673786401,2024-11-12,0,ManoloPueblo/LLM_MERGE_CC2
ManoloPueblo_LLM_MERGE_CC3_float16,float16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,ManoloPueblo/LLM_MERGE_CC3,7.242,False,1.07386088069661,2024-11-12,0,ManoloPueblo/LLM_MERGE_CC3
MarinaraSpaghetti_NemoReRemix-12B_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,MarinaraSpaghetti/NemoReRemix-12B,12.248,False,3.15401509681808,2024-09-17,1,MarinaraSpaghetti/NemoReRemix-12B (Merge)
MarinaraSpaghetti_Nemomix-v4.0-12B_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,MarinaraSpaghetti/Nemomix-v4.0-12B,12.248,False,2.70909689279143,2024-08-02,1,MarinaraSpaghetti/Nemomix-v4.0-12B (Merge)
Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Gemma2ForCausalLM,Marsouuu/MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,2.614,False,2.90557995462441,2024-10-06,1,Marsouuu/MiniMathExpert-2_61B-ECE-PRYMMAL-Martial (Merge)
Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,1.777,False,1.37831595668607,2024-10-07,1,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial (Merge)
Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MixtralForCausalLM,Marsouuu/MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,24.16,True,3.81301809203483,2024-10-03,1,Marsouuu/MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial (Merge)
Marsouuu_general3B-ECE-PRYMMAL-Martial_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Phi3ForCausalLM,Marsouuu/general3B-ECE-PRYMMAL-Martial,3.821,False,1.44888519594541,2024-10-23,1,Marsouuu/general3B-ECE-PRYMMAL-Martial (Merge)
Marsouuu_general3Bv2-ECE-PRYMMAL-Martial_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,Marsouuu/general3Bv2-ECE-PRYMMAL-Martial,7.616,False,1.43426345366505,2024-11-06,1,Marsouuu/general3Bv2-ECE-PRYMMAL-Martial (Merge)
Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Marsouuu/lareneg1_78B-ECE-PRYMMAL-Martial,1.777,False,1.26578417733501,2024-10-23,1,Marsouuu/lareneg1_78B-ECE-PRYMMAL-Martial (Merge)
Marsouuu_lareneg3B-ECE-PRYMMAL-Martial_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Phi3ForCausalLM,Marsouuu/lareneg3B-ECE-PRYMMAL-Martial,3.821,False,0.981989207531453,2024-11-06,1,Marsouuu/lareneg3B-ECE-PRYMMAL-Martial (Merge)
Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial_float16,float16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Marsouuu/lareneg3Bv2-ECE-PRYMMAL-Martial,7.616,False,1.33148881590408,2024-11-06,1,Marsouuu/lareneg3Bv2-ECE-PRYMMAL-Martial (Merge)
MaziyarPanahi_Calme-4x7B-MoE-v0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MixtralForCausalLM,MaziyarPanahi/Calme-4x7B-MoE-v0.1,24.154,True,2.7219662057106,2024-08-05,0,MaziyarPanahi/Calme-4x7B-MoE-v0.1
MaziyarPanahi_Calme-4x7B-MoE-v0.2_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MixtralForCausalLM,MaziyarPanahi/Calme-4x7B-MoE-v0.2,24.154,True,2.83142235775091,2024-08-05,0,MaziyarPanahi/Calme-4x7B-MoE-v0.2
MaziyarPanahi_Llama-3-70B-Instruct-v0.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/Llama-3-70B-Instruct-v0.1,70.554,False,22.5279719748226,2024-06-26,2,meta-llama/Meta-Llama-3-70B
MaziyarPanahi_Llama-3-8B-Instruct-v0.10_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,MaziyarPanahi/Llama-3-8B-Instruct-v0.10,8.03,False,2.28426124014856,2024-06-26,4,meta-llama/Meta-Llama-3-8B-Instruct
MaziyarPanahi_Llama-3-8B-Instruct-v0.8_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,MaziyarPanahi/Llama-3-8B-Instruct-v0.8,8.03,False,3.62484661696971,2024-07-11,2,meta-llama/Meta-Llama-3-8B-Instruct
MaziyarPanahi_Llama-3-8B-Instruct-v0.9_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,MaziyarPanahi/Llama-3-8B-Instruct-v0.9,8.03,False,1.53271364706197,2024-08-06,3,meta-llama/Meta-Llama-3-8B-Instruct
MaziyarPanahi_Qwen1.5-MoE-A2.7B-Wikihow_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2MoeForCausalLM,MaziyarPanahi/Qwen1.5-MoE-A2.7B-Wikihow,14.316,True,16.6121659006071,2024-09-12,1,Qwen/Qwen1.5-MoE-A2.7B
MaziyarPanahi_Qwen2-7B-Instruct-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/Qwen2-7B-Instruct-v0.1,7.616,False,2.90719854136196,2024-07-07,1,Qwen/Qwen2-7B
MaziyarPanahi_Qwen2-7B-Instruct-v0.8_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/Qwen2-7B-Instruct-v0.8,7.616,False,2.66821271478889,2024-07-07,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.1-llama3.1-70b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/calme-2.1-llama3.1-70b,70.554,False,30.9096791476072,2024-07-24,2,meta-llama/Meta-Llama-3.1-70B
MaziyarPanahi_calme-2.1-phi3-4b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,MaziyarPanahi/calme-2.1-phi3-4b,3.821,False,1.50493724759094,2024-06-26,1,microsoft/Phi-3-mini-4k-instruct
MaziyarPanahi_calme-2.1-phi3.5-4b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,MaziyarPanahi/calme-2.1-phi3.5-4b,3.821,False,2.00910250575784,2024-08-23,1,microsoft/Phi-3.5-mini-instruct
MaziyarPanahi_calme-2.1-qwen2-72b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.1-qwen2-72b,72.699,False,26.2697424069505,2024-06-26,2,Qwen/Qwen2-72B
MaziyarPanahi_calme-2.1-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.1-qwen2-7b,7.616,False,2.86851040766705,2024-09-18,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.1-qwen2.5-72b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.1-qwen2.5-72b,72.7,False,29.4977872778929,2024-09-26,1,Qwen/Qwen2.5-72B
MaziyarPanahi_calme-2.1-rys-78b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.1-rys-78b,77.965,False,28.6645768054763,2024-08-08,1,dnhkng/RYS-XLarge
MaziyarPanahi_calme-2.2-llama3-70b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/calme-2.2-llama3-70b,70.554,False,21.2565466150226,2024-06-26,2,meta-llama/Meta-Llama-3-70B
MaziyarPanahi_calme-2.2-llama3.1-70b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/calme-2.2-llama3.1-70b,70.554,False,31.6836476356592,2024-09-09,2,meta-llama/Meta-Llama-3.1-70B
MaziyarPanahi_calme-2.2-phi3-4b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,MaziyarPanahi/calme-2.2-phi3-4b,3.821,False,1.59358293353507,2024-06-26,1,microsoft/Phi-3-mini-4k-instruct
MaziyarPanahi_calme-2.2-qwen2-72b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.2-qwen2-72b,72.706,False,27.0348291564506,2024-08-06,1,Qwen/Qwen2-72B
MaziyarPanahi_calme-2.2-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.2-qwen2-7b,7.616,False,3.09749910504282,2024-09-18,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.2-qwen2.5-72b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.2-qwen2.5-72b,72.7,False,28.5161275490216,2024-09-26,1,Qwen/Qwen2.5-72B
MaziyarPanahi_calme-2.2-rys-78b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.2-rys-78b,77.965,False,27.0467125026298,2024-08-08,1,dnhkng/RYS-XLarge
MaziyarPanahi_calme-2.3-llama3-70b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/calme-2.3-llama3-70b,70.554,False,19.2736181262973,2024-08-30,2,meta-llama/Meta-Llama-3-70B
MaziyarPanahi_calme-2.3-llama3.1-70b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/calme-2.3-llama3.1-70b,70.554,False,28.1211157404021,2024-09-18,2,meta-llama/Meta-Llama-3.1-70B
MaziyarPanahi_calme-2.3-phi3-4b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,MaziyarPanahi/calme-2.3-phi3-4b,3.821,False,1.67586169593079,2024-06-26,1,microsoft/Phi-3-mini-4k-instruct
MaziyarPanahi_calme-2.3-qwen2-72b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.3-qwen2-72b,72.706,False,38.8969699908885,2024-09-15,1,Qwen/Qwen2-72B
MaziyarPanahi_calme-2.3-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.3-qwen2-7b,7.616,False,3.66039982695429,2024-09-18,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.3-rys-78b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.3-rys-78b,77.965,False,26.5972192226946,2024-09-03,1,dnhkng/RYS-XLarge
MaziyarPanahi_calme-2.4-llama3-70b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,MaziyarPanahi/calme-2.4-llama3-70b,70.554,False,35.4875166404857,2024-06-26,2,meta-llama/Meta-Llama-3-70B
MaziyarPanahi_calme-2.4-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.4-qwen2-7b,7.616,False,3.23698076706771,2024-09-18,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.4-rys-78b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.4-rys-78b,77.965,False,25.9526564025369,2024-09-03,2,dnhkng/RYS-XLarge
MaziyarPanahi_calme-2.5-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.5-qwen2-7b,7.616,False,2.7983382435945,2024-09-29,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.6-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.6-qwen2-7b,7.616,False,3.2805416064207,2024-09-29,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-2.7-qwen2-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-2.7-qwen2-7b,7.616,False,2.72856057700743,2024-09-18,1,Qwen/Qwen2-7B
MaziyarPanahi_calme-3.1-baguette-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.1-baguette-3b,3.085,False,1.46317944126062,2024-11-08,1,Qwen/Qwen2.5-3B
MaziyarPanahi_calme-3.1-instruct-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.1-instruct-3b,3.085,False,2.78732433946801,2024-11-08,1,Qwen/Qwen2.5-3B
MaziyarPanahi_calme-3.1-instruct-78b_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.1-instruct-78b,77.965,False,64.4378892937895,2024-11-27,1,Removed
MaziyarPanahi_calme-3.1-llamaloi-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,MaziyarPanahi/calme-3.1-llamaloi-3b,3.213,False,1.78739805096856,2024-11-08,1,meta-llama/Llama-3.2-3B
MaziyarPanahi_calme-3.2-baguette-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.2-baguette-3b,3.085,False,1.55202499500301,2024-11-08,1,Qwen/Qwen2.5-3B
MaziyarPanahi_calme-3.2-instruct-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.2-instruct-3b,3.086,False,1.48686633833873,2024-11-08,1,Qwen/Qwen2.5-3B
MaziyarPanahi_calme-3.2-instruct-78b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.2-instruct-78b,77.965,False,66.0111307097388,2024-11-28,1,Removed
MaziyarPanahi_calme-3.3-baguette-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.3-baguette-3b,3.086,False,1.49384583761251,2024-11-08,1,Qwen/Qwen2.5-3B
MaziyarPanahi_calme-3.3-instruct-3b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,MaziyarPanahi/calme-3.3-instruct-3b,3.086,False,1.50509703040242,2024-11-08,1,Qwen/Qwen2.5-3B
Minami-su_Amara-o1-7B-Qwen_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,Minami-su/Amara-o1-7B-Qwen,7.616,False,1.27511907112131,2025-01-08,0,Minami-su/Amara-o1-7B-Qwen
Minami-su_Amara-o2-7B-Qwen_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,Minami-su/Amara-o2-7B-Qwen,7.616,False,0.984808287194718,2025-01-09,0,Minami-su/Amara-o2-7B-Qwen
Minami-su_test-7B-00_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,Minami-su/test-7B-00,7.616,False,1.50120821135226,2024-12-24,0,Removed
Minami-su_test-7B-01_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,Minami-su/test-7B-01,7.616,False,1.52903726102768,2024-12-24,0,Removed
Minami-su_test-v2-7B-00_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,Minami-su/test-v2-7B-00,7.616,False,1.53344958077598,2024-12-25,0,Removed
ModelCloud_Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,5.453,False,1.32182774699242,2025-01-02,1,ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1 (Merge)
